webstat,a flex/java based system for presenting statistics over the net. based on mondrian backend. able to handle large amounts of data  administration facilities not worth shouting about.,front-ends
wedsite,a php and postgresql based website for the management of a wedding guest list. a backend interface allows the host to manage the guest list  and a web interface allows guests to rsvp online.,front-ends
wxpostgres,integrating wxwidgets gui toolkit with postgresql database + some aditional widgets for displaying data from database. this project tries to implement database-gui interoperability between protgresql and wxwidgets. an easy way to develop database apps.,front-ends
xcal cgi calendaring application,i developed this for pbs as a quick way to display local station events. this app uses the ical standard  but in an xml format (xcal) with a mysql and perl backend. you can import xcal events from an .xsc file to mysql. uses xml/xsl/xslt.,front-ends
xoperator,http://code.google.com/p/xoperator/ ---- this project is moved to another site. please visit http://code.google.com/p/xoperator/,front-ends
xaos,xaos is a wiki-like hypertext system featuring rc suppport and some other goodies. try it - its still beta.. i am also looking for people who would like to  help.,front-ends
xgisclient,xgisclient is the client software for xgis project,front-ends
xloraload,dll to enable excel to access to oracle database via oci.,front-ends
xmltop,three xml data sources  all managed in cvs  are used as a database ‘back-end’ to populate a dhtml user-interface for manipulating tfl metadata for use in managing a sas programming environment within a clinical trial statistical programming setting.,front-ends
xql,xql stands for extended query language. the goal of the project is to provide a library for document  management within a  distributed environment.   it combines the effectivity of ftp-access for large files (documents) with an sql database.,front-ends
yamat,yamat is a mysql administration tool  written in php. yamat means yet another mysql administration tool.,front-ends
yamysqlfront,this project is discontinued in favor of http://emma.fastflo.de  its plattform independant successor. yamysqlfront is a graphical mysql client to administer mysql databases.open-source replacement of the famous freeware mysqlfront.,front-ends
yata (yet another timereporting app.),yata is "yet another timereporting application" that i have started developing  initially for my present employer  who is currently using it in production.  currently the application works on a lamp (linux  apache  mysql and php) platform  though it wo,front-ends
ztable mini-dbms,ztable is a mini-dbms written in java. it has 2 parts: a back-end dbms engine and a front-end eclipse editor plugin. the engine can be embeded in any java application. the eclipse editor can be useful as a free dbms for end-users.,front-ends
zadoc,zadoc is (so far) a browser for oracle tablespace heirarchies. doesn't let you at user data just yet.  my hope is to eventually make a sql*navigator type tool  and also incorperate functionality such as plan table front-end and performance tuning features,front-ends
