vim-ansible-syntax,an ansible role to configure vim for ansible syntax highlighting.,development
docker-couchpotato,ansible galaxy role to manage and run the couchpotato docker container.,ubuntu couchpotato docker
cassandra,apache cassandra role,development
docker-plex,ansible galaxy role to manage and run the plex docker container.,ubuntu plex docker
cloudwatch-monitoring,ansible role to deploy aws monitoring script to report memory and disk usage to cloudwatch. it contains fix which prevent error occured when you use an ami baked with this role.,cloud system cloudwatch aws monitoring
nginx-application,an ansible role for configuring nginx application.,system web
grafana,an ansible role for installing grafana.,system monitoring
evpn_vxlan-leaf,cisco evpn/vxlan,networking
cacti,installs and configures cacti ( cacti.net/),monitoring
tomcat-multi,setup of multiple tomcat instances per box,system web
nodejs,install of nodejs and npm on debian/ubuntu based on the official setup script,node npm nodejs
puppet,role to run puppet remotely,packaging
dynatrace-apache-httpd-agent,an ansible role for automated deployments of the dynatrace agent for the apache http server.,monitoring
dynatrace-agent,an ansible role for automated deployments of the dynatrace agents package.,monitoring
dynatrace-collector,an ansible role for automated deployments of the dynatrace collector.,monitoring
dynatrace-java-agent,an ansible role for automated deployments of the dynatrace java agent.,monitoring
dynatrace-plugin,an ansible role for automated deployments of a dynatrace plugin.,monitoring
dynatrace-tomcat-agent,an ansible role for automated deployments of the dynatrace java agent for apache tomcat.,monitoring
users,user and group creation role,system
repo-epel,installs and configures epel repository (extra packages for enterprise linux),repo epel
git_application,a role for deploying applications using git,cloud development system web packaging
docker-oauth2-proxy,ansible galaxy role to manage and run the oauth2-proxy docker container.,ubuntu docker
nginx,installs and configures nginx web-server,system web
rolling-reboot,playbook for servers reboot in rolling manner,system
fail2ban,fail2ban ansible role,fail2ban system centos
go,role to install golang,golang go google programming
java,role to install java,development java programming
mysql,role to install mysql,databases mysql
redis,role to install redis,databases redis nosql
apache-solr,role to install apache solr,search apache solr
sickrage,install and configure sickrage,system htpc
vsftpd,ansible role to install vsftpd package,system web
sphinxseacrh,role installs and configure sphinxsearch.,apt
osx-mas,this role is install applications from mac app store by mas,system osx
es-filebeat,installs and configured elastic filebeat ( www.elastic.co/products/beats/filebeat),system monitoring
mariadb,,
cpan,,
freeradius,installs freeradius,system
jq,installs jq,development system
varnish,installs varnish,web
sysstat,installs sysstat utilities,system monitoring
docker,ansible role to install docker engine on ubuntu 14.04 (or later),system
sudoers-manager,ansible role which manages sudoers profiles,privileges sudoers system permissions root acl sudo sysadmin
zabbix-frontend,stands up zabbix 3.0.0 (frontend) with mariadb on rhel/centos,zabbix zabbix3
wordpress-ready-to-fly,install and configure wordpress,cloud system nginx web
eclipse-data-tools,ansible role to install data tools platform extender sdk and data tools platform enablement extender sdk,development
eclipse-m2e-egit,ansible role to install maven scm handler for egit,development
eclipse-sts-quicksearch,ansible role to install eclipse quicksearch,development
ansible-consul,,cloud system networking monitoring
ansible-runit,runit,system
base-setup,,system
grafana,stands up grafana 2 on rhel/centos,grafana
graph_tool,a role to install graph-tool ( graph-tool.skewed.de) for python,development
zabbix-agent-source,stands up zabbix 3.0.0 (agent) on rhel/centos (from source),zabbix zabbix3
kafka,installs apache kafka,
build-nginx,build nginx from source,development system web
openwisp2,deploy and upgrade django-netjsonconfig/openwisp2 on debian/ubuntu,system networking
basic-settings-ja,basic settings (system locale, many popular software programs, and more) for japan,general preferences japanese system ntp
composer,php composer,composer php
bonding,bond configuration files creator,bonding networking
docker-elasticsearch,ansible role to install docker elasticsearch container,elasticsearch monitoring docker
aws-codedeploy-agent,aws codedeploy agent installation,system networking
nodejs,ansible role for installing nodejs,nodejs
openbazaar2,openbazaar server,market openbazaar p2p
bas-motd,configures the message of the day shown when logging into a machine,system
eclipse-yedit,ansible role to install yedit yaml editor,development
docker-graphite,ansible role to install graphite docker container.,ubuntu statsd graphite monitoring docker
docker-grafana,ansible role to install grafana docker container.,grafana ubuntu monitoring docker
template,homebrew for mac os x,development system packaging
vim,install pathogen, solarized, nerdtree and autocomplpop for vim. copy my .vimrc,development system
terraform,installs and configures terraform,terraform
mariadb-galera-haproxy-keepalived,stands up ha (keepalived) haproxy in front of mariadb galera on rhel/centos,keepalived mariadb haproxy galera
apt-pin,creates apt preferences pin files.,system packaging
aws-cli,installs and configures the aws cli for conveniently interacting with aws services such as s3.,development
droplet-security,configures sshd and ufw for a more secure droplet.,system
java,installs java from the webupd8 ppa and applies the specified configuration.,development
logrotate,sets up automatic rotation and archival of log files.,development system web monitoring
nodejs,installs the latest version of node.js from the chris-lea ppa.,development web
redis,installs redis from the rwky ppa and applies the specified configuration.,database nosql
stouts.collectd,ansible role to install and setup collectd,system monitoring
common,common server configuration,common
